fold,text,intents,intent_span,intent_span_4o
fold15,my loan then lasts until 22nd April 2023?,['loan'],loan/lasts until 22nd April 2023,until 22nd April 2023/loan
fold15,Give me the list of all the transactions from 2019,"['request_info', 'transfer_payment_deposit']",from 2019/list of all the transactions,2019/list of all the transactions
fold15,was my spending in haircut lower than $700,"['less_lower_before', 'request_info', 'transfer_payment_deposit']",lower than $700/haircut/spending,spending in haircut/lower
fold15,how much did I spend on bills in January,"['how_much', 'transfer_payment_deposit']",spend on bills/how much/in January,how much/January/spend on bills
fold15,When will you finally enable contactless payments with erubuni?,"['when', 'make_open_apply_setup_get_activate', 'contactless', 'transfer_payment_deposit']",enable contactless payments/When,When/enable contactless payments/erubuni
fold15,hello this is not right,"['wrong_notworking_notshowing', 'greet']",this is not right/hello,not right/hello
fold15,"Hi, thanks for picking up","['thank', 'greet']",Hi/thanks for picking up,Hi/thanks
fold15,I forgot the pin to my online account,"['pin', 'account', 'dont_know']",online account/pin/forgot,online account/forgot the pin
fold15,My pin is 4432,['pin'],pin,pin/4432
fold15,"that's amazing thanks, can you also cancel that payment of 999.43 euros to uber eats? I think I did it on May 25?","['transfer_payment_deposit', 'cancel_close_leave_freeze', 'thank']",payment of 999.43 euros/May 25/cancel/Uber Eats,May 25/cancel that payment/999.43 euros/uber eats/thanks
fold15,"thanks, ill use an international card","['thank', 'international', 'card']",thanks/international card,thanks/international card
fold15,Contactless payments do not work with my visa debit.,"['debit', 'contactless', 'card', 'transfer_payment_deposit', 'wrong_notworking_notshowing']",contactless payments/visa debit/do not work,Contactless payments/do not work/visa debit
fold15,contactless on my debit card is just useless and does not work,"['contactless', 'debit', 'card', 'wrong_notworking_notshowing']",contactless/debit card,debit card/does not work/contactless
fold15,with debit one,['debit'],one/with debit,debit
fold15,Getting cash from the same ATM failed again.,"['withdrawal', 'wrong_notworking_notshowing']",Getting cash/failed again/same ATM,failed again/Getting cash
fold15,take money from a cash machine,['withdrawal'],take money/cash machine,cash machine/take money
fold15,What would i have to do to close my mortgage?,"['cancel_close_leave_freeze', 'mortgage', 'how']",close my mortgage,mortgage/close
fold15,How can I do that?,['how'],can I do that/How,do that/How
fold15,Can you tell more about buying avios via cash in the British Airways office?,"['request_info', 'make_open_apply_setup_get_activate']",buying avios/British Airways office/cash,buying/avios/more
fold15,"nope, I don't remember that payment to eon at all.","['deny', 'transfer_payment_deposit']",payment to eon/nope/don't remember,I don't remember/that payment to eon/nope
fold15,i didn't have this direct debit before,"['direct_debit', 'deny']",before/direct debit/didn't have,direct debit/before
fold15,i want to modify an existing direct debit,"['direct_debit', 'change', 'existing']",existing direct debit/modify,direct debit/modify/existing
fold15,It was with contactless,['contactless'],contactless,contactless
fold15,Whats the difference between paying with my phone and contactless?,"['contactless', 'request_info', 'transfer_payment_deposit']",contactless/paying with my phone,paying with my phone/contactless
fold15,why am I paying less interests than last year,"['why', 'fees_interests', 'less_lower_before']",why/paying less interests,last year/less interests/why
fold15,Is this then lower or what?,"['request_info', 'less_lower_before']",lower,what/lower
fold15,What happened with that refund which should have arrived last week Monday?,"['request_info', 'refund']",arrived last week Monday/refund,refund/arrived
fold15,i asked for a refund but its not showing in my account,"['refund', 'wrong_notworking_notshowing', 'account']",not showing/refund,my account/not showing/refund
fold15,Why can't I increase my overdraft,"['why', 'change', 'more_higher_after', 'overdraft', 'wrong_notworking_notshowing']",Why/increase my overdraft,increase/overdraft/Why
fold15,I just want to know why this transfer got stopped.,"['why', 'transfer_payment_deposit', 'wrong_notworking_notshowing']",why/transfer got stopped,stopped/transfer/why
fold15,My booking is for Friday 7 January 2016,['appointment'],Friday 7 January 2016/booking,Friday 7 January 2016/booking
fold15,should i book an appointment to talk about overdrafts?,"['overdraft', 'appointment', 'make_open_apply_setup_get_activate', 'request_info']",book an appointment/talk about overdrafts,book an appointment/overdrafts
fold15,i really have problems now and can't afford my mortgage payments,"['mortgage', 'transfer_payment_deposit', 'wrong_notworking_notshowing']",can't afford my mortgage payments/problems,mortgage payments
fold15,What information do you have on mortgages?,"['mortgage', 'request_info']",What information do you have on/mortgages,mortgages/information
fold15,I can't see my transfer that i made last week! Can you tell me if it made through?,"['wrong_notworking_notshowing', 'request_info', 'transfer_payment_deposit']",transfer/last week,transfer/tell me if it made through
fold15,How much higher than this month?,"['more_higher_after', 'how_much']",How much higher/than this month,higher/How much/this month
fold15,How much more than this month?,"['more_higher_after', 'how_much']",more than this month/How much,more than/How much
fold15,What are the requirements to take a loan in your bank?,"['loan', 'request_info', 'make_open_apply_setup_get_activate']",loan,requirements/take a loan
fold15,"No, it has nothing to do with loans","['loan', 'deny']",No/loans,loans/No
fold15,"you are getting all wrong, this bot is stupid","['wrong_notworking_notshowing', 'handoff']",wrong,getting all wrong/bot is stupid
fold15,This is a pretty delicate transaction so I'd like to talk to a real person.,"['transfer_payment_deposit', 'handoff']",talk to a real person,talk to a real person
fold15,How much can I increase my limit to,"['how_much', 'limits', 'change', 'more_higher_after']",increase my limit/How much,increase/limit/How much
fold15,Did I spend more than 334 during 2019,"['request_info', 'transfer_payment_deposit', 'more_higher_after']",Did I spend more/than 334/during 2019,spend/during 2019/more than 334
fold15,Are there any limits associated with paying by card?,"['limits', 'transfer_payment_deposit', 'card', 'request_info']",paying by card/limits,limits/paying by card
fold15,What's the limit on daily topups?,"['limits', 'request_info', 'transfer_payment_deposit']",limit on daily topups,limit/topups/daily
fold15,It is about overdrafts!,['overdraft'],overdrafts,overdrafts
fold15,"i'm not living there anymore, change it",['change'],not living there anymore/change it,not living there anymore/change it
fold15,What's the balance of my current account?,"['balance', 'account', 'how_much', 'current']",balance/current account,balance/current account
fold15,how much can I trust you?,['how_much'],how much/can I trust you,how much
fold15,"So, I've got only 81.63€ on my foreign account? This can't be true!","['balance', 'international', 'account', 'wrong_notworking_notshowing']",81.63€/foreign account,foreign account/This can't be true
fold15,I would like to deposit £2700 to my savings account.,"['savings', 'account', 'make_open_apply_setup_get_activate', 'transfer_payment_deposit']",£2700/savings account/deposit,deposit £2700/savings account
fold15,I need to resend the same amount to kristee goode.,"['make_open_apply_setup_get_activate', 'transfer_payment_deposit']",resend/same amount,amount/resend
fold15,"that is not my name, i'm baltimore",['deny'],not my name/i'm baltimore,i'm baltimore/that is not my name
fold15,can i make payments from my savings account?,"['savings', 'transfer_payment_deposit', 'account', 'request_info', 'make_open_apply_setup_get_activate']",make payments/savings account,make payments/savings account
fold15,There's something wrong with my savings account,"['wrong_notworking_notshowing', 'savings', 'account']",savings account/wrong,savings account/wrong
fold15,what about the interests,"['fees_interests', 'request_info']",interests,interests
fold15,the fee you charged two days ago,['fees_interests'],fee/charged,two days ago/fee/charged
fold15,"Yes, please book it for 20 past 15","['affirm', 'make_open_apply_setup_get_activate']",Yes/for 20 past 15/please book it,20 past 15/please book it/Yes
fold15,about current,['current'],current,current
fold15,i wanted to close my account but it seems that its still pending,"['cancel_close_leave_freeze', 'wrong_notworking_notshowing', 'account']",my account/close,pending/close my account
fold15,from overseas,['international'],from overseas,overseas
fold15,Will anything change if I open the account tomorrow?,"['make_open_apply_setup_get_activate', 'request_info', 'account']",open the account/tomorrow,open the account/change/tomorrow
fold15,I can't say.,['dont_know'],I can't say,can't say
fold15,I don't know if my transfer has arrived,"['dont_know', 'wrong_notworking_notshowing', 'transfer_payment_deposit']",transfer/has arrived/I don't know,I don't know/transfer/arrived
fold15,can i get home insurance?,"['request_info', 'make_open_apply_setup_get_activate']",home insurance,home insurance/get
fold15,can i get motor insurance?,"['request_info', 'make_open_apply_setup_get_activate']",motor insurance,get
fold15,can i get travel insurance?,"['request_info', 'make_open_apply_setup_get_activate']",travel insurance,get
fold15,I am calling because I don't know how to activate my card,"['make_open_apply_setup_get_activate', 'card']",activate my card/don't know,don't know/card/activate
fold15,yeah I am very sure I didn't use that card for payment.,"['affirm', 'transfer_payment_deposit', 'card']",didn't use,didn't use that card for payment/yeah I am very sure
fold15,i want to pay him by card,"['card', 'transfer_payment_deposit']",pay him/by card,card/pay
fold15,"yes, tomorrow",['affirm'],yes/tomorrow,yes/tomorrow
fold15,"Yes, Feb the 12th is correct.",['affirm'],Yes/Feb the 12th,correct/Yes
fold15,alright!,['affirm'],alright,alright
fold15,Absolutely.,['affirm'],Absolutely,Absolutely
fold15,I won't be able to pay that any time soon Im afraid,"['transfer_payment_deposit', 'deny']",any time soon/I'm afraid/won't be able to pay,won't be able to pay
fold15,"No, don't tell me","['request_info', 'deny']",don't tell me/No,don't tell me/No
fold15,I've tried to make this payment three times and it keeps telling me that it was reverted,"['wrong_notworking_notshowing', 'transfer_payment_deposit']",keeps telling me/three times/tried to make this payment/reverted,make this payment/reverted
fold15,i want to pay him,['transfer_payment_deposit'],i want to pay him,pay
fold15,"Read it for me, please",['request_info'],Read it for me,"for me, please/Read it"
fold15,It just doesn't work for me,['wrong_notworking_notshowing'],It just doesn't work/for me,doesn't work
fold16,Can you say that again?,['repeat'],Can you say that again?,say that again
fold16,so how many hours in total,['how_long'],in total/how many hours,in total/how many/hours
fold16,"So, you're saying I won't be able to use my card from 9 10 night to quarter past 16 afternoon next Thursday?","['card', 'wrong_notworking_notshowing']","from 9 10 night to quarter past 16 afternoon/I won't be able to use my card/So, you're saying",use my card/from 9 10 night to quarter past 16 afternoon next Thursday
fold16,How many pounds do I currently have on my second savings account?,"['how_much', 'savings', 'account', 'balance']",How many pounds/currently have/second savings account,currently/How many pounds/savings account
fold16,I think I have to block my card cause I can't find it for last three hours,"['card', 'cancel_close_leave_freeze', 'lost_stolen']",last three hours/block my card/can't find it,block my card/can't find
fold16,i think its the business one,['business'],business,business
fold16,can you cancel the 718 standing order I set up for bruce engler,"['standing_order', 'cancel_close_leave_freeze']",standing order/cancel,cancel/718 standing order/bruce engler
fold16,Are there any limits on standing order amounts?,"['limits', 'standing_order', 'request_info']",limits/standing order amounts,standing order/limits
fold16,"bye, see you later",['end_call'],bye/see you later,see you later/bye
fold16,"bye, see you",['end_call'],bye/see you,bye/see you
fold16,"good bye, see you later",['end_call'],see you later/good bye,see you later/good bye
fold16,"good bye, see you",['end_call'],see you/good bye,good bye/see you
fold16,Bye for now,['end_call'],for now/Bye,Bye for now
fold16,"awesome, the 5th will do it",['acknowledge'],the 5th will do it/awesome,awesome/the 5th
fold16,i got a cheque on my name but the address is wrong,"['cheque', 'wrong_notworking_notshowing']",address/cheque,cheque/wrong
fold16,i tried to cash out a cheque and the money was showing in my account but then it disapeared,"['cheque', 'wrong_notworking_notshowing', 'account', 'transfer_payment_deposit']",cheque/cash out/money was showing in my account,cheque/money/account/cash out
fold16,when will my contactless card arrive?,"['arrival', 'contactless', 'card', 'when']",when/arrive/contactless card,arrive/contactless card/when
fold16,my new debit card has arrived much later than what you told me.,"['debit', 'card', 'more_higher_after', 'arrival', 'new']",has arrived much later than what you told me/new debit card,debit card/arrived much later/new
fold16,"Somebody stole my card around Leicester this morning quarter to 6 morning around, how can I block it?","['lost_stolen', 'cancel_close_leave_freeze', 'card', 'international', 'how']",this morning quarter to 6 morning/stole my card/how can I block it?/around Leicester,my card/stole/block/how
fold16,i got my card stolen!,"['lost_stolen', 'card']",card stolen,card stolen
fold16,Can you give me the list of any transactions from my credit card that got declined in the last year or so?,"['wrong_notworking_notshowing', 'request_info', 'credit', 'card', 'transfer_payment_deposit']",declined/transactions/last year/credit card,last year or so/list of any transactions/credit card/got declined
fold16,I told you both were credit,['credit'],credit,both/credit
fold16,Did I spend less than usual amount for pay check from the 3rd to Jan 22,"['request_info', 'less_lower_before', 'transfer_payment_deposit']",pay check/less than usual amount,spend less/from the 3rd to Jan 22/pay check/usual amount
fold16,what was my spending on get paid between the 18th July and the 2nd of Aug,"['how_much', 'transfer_payment_deposit']",get paid/spending,18th July/get paid/2nd of Aug/spending
fold16,Can I kill my savings account? I haven't used it since Nov the 17th,"['cancel_close_leave_freeze', 'savings', 'account']",kill/savings account,kill/savings account/Nov the 17th
fold16,Am I spending less on clothing,"['request_info', 'transfer_payment_deposit', 'less_lower_before']",spending less/Am I/on clothing,spending/less
fold16,Am I spending less on clothing?,"['request_info', 'transfer_payment_deposit', 'less_lower_before']",spending less/clothing,spending less/clothing
fold16,please tell me how much I spent on dog 5 months ago,"['how_much', 'transfer_payment_deposit']",spent/dog/how much/5 months ago,how much/I spent
fold16,when is my next direct debit payment to the blues kitchen shor due?,"['direct_debit', 'transfer_payment_deposit', 'when']",next direct debit payment/when/blues kitchen shor,blues kitchen shor/direct debit payment/when
fold16,when will you start applying the new interest rates?,"['when', 'fees_interests', 'new']",new interest rates/when/start applying,start applying/new interest rates/when
fold16,"hello, I had problems with my debit card all day yesterday","['wrong_notworking_notshowing', 'card', 'greet', 'debit']",problems with my debit card/all day yesterday/hello,debit card/hello/problems
fold16,"Hi, I am calling regarding my overdraft","['overdraft', 'greet']",Hi/calling regarding my overdraft,Hi/overdraft
fold16,"i am trying to activate my card using the pin you gave me, it's 836745 but it doesnt work","['pin', 'make_open_apply_setup_get_activate', 'card', 'wrong_notworking_notshowing']",pin/activate my card/doesnt work,it doesn't work/pin/activate my card
fold16,My account pin,"['pin', 'account']",pin/account,account/pin
fold16,"much appreciated, can you revert the £29.32 to hyatt gift  payment then?","['transfer_payment_deposit', 'cancel_close_leave_freeze', 'thank']",much appreciated/revert the £29.32 to hyatt gift payment,hyatt gift payment/£29.32/much appreciated/revert
fold16,"Thank you, but I'd rather talk to a person","['thank', 'handoff']",talk to a person/thank you,Thank you/talk to a person
fold16,Why cannot I use my standard debit card to get money abroad?,"['withdrawal', 'card', 'debit', 'international', 'why', 'wrong_notworking_notshowing']",Why/cannot I use my standard debit card/get money abroad,Why/get money abroad/use my standard debit card
fold16,a debit card,"['debit', 'card']",a debit card,debit card
fold16,"i was on holiday and made some withdrawals there, how much was I charged for them?","['international', 'request_info', 'withdrawal', 'how_much']",withdrawals/how much,how much/withdrawals/charged
fold16,I can't withdraw any money,"['wrong_notworking_notshowing', 'withdrawal']",withdraw/can't withdraw,any money/withdraw
fold16,how can i change my address?,"['change', 'how']",change my address/how,address/change/how
fold16,omg how do I do that?,['how'],omg/how do I do that,omg/do I do that/how
fold16,elia greek restaurant rejected my card yesterday.,"['wrong_notworking_notshowing', 'card']",rejected my card/elia greek restaurant,rejected/yesterday/card/greek restaurant
fold16,"I spent quite a lot this month, what happened? I made maybe 6 trips to Elektron but still","['request_info', 'transfer_payment_deposit']",spent quite a lot this month/6 trips to Elektron,I made maybe 6 trips to Elektron/what happened
fold16,Can I pay with direct debit?,"['direct_debit', 'transfer_payment_deposit', 'request_info']",direct debit,direct debit/pay
fold16,"Yes, my direct debit didn't go through","['affirm', 'wrong_notworking_notshowing', 'direct_debit']",Yes/direct debit didn't go through,didn't go through/direct debit/Yes
fold16,I cannot login to the app and pay anything contactless because of the address missing.,"['contactless', 'wrong_notworking_notshowing', 'transfer_payment_deposit']",cannot login/pay anything contactless/address missing,cannot login/address missing/pay anything contactless
fold16,a card that works wirelessly,"['contactless', 'card']",works wirelessly/card,works wirelessly/card
fold16,can we make it earlier than 18 55 afternoon?,"['less_lower_before', 'make_open_apply_setup_get_activate', 'request_info']",earlier than/18 55 afternoon,earlier/18 55/make
fold16,What was the balance on my current account before my salary for March?,"['how_much', 'balance', 'current', 'account', 'less_lower_before']",balance/current account,balance/before/current account
fold16,I'm waiting for 13.8 pounds to be on my account,"['refund', 'account']",waiting/13.8 pounds,account
fold16,give me a refund,"['refund', 'make_open_apply_setup_get_activate']",give me a refund,refund
fold16,Why did you charge me $7.5 for the SWIFT transfer I made last week?,"['why', 'transfer_payment_deposit', 'fees_interests', 'international']",SWIFT transfer/charge/Why/$7.5/last week,charge me $7.5/Why/SWIFT transfer/last week
fold16,What's wrong with my payment to arletta yarborough from Apr the 28th?,"['transfer_payment_deposit', 'wrong_notworking_notshowing', 'why']",Arletta Yarborough/payment/What's wrong,Apr the 28th/payment/wrong
fold16,Where is my next appointment?,"['appointment', 'request_info']",next appointment,next appointment
fold16,"yeah, just book that appointment on Saturday, 26 Oct","['appointment', 'make_open_apply_setup_get_activate', 'affirm']","Saturday, 26 Oct/book/appointment",appointment/book/yeah
fold16,do you do mortgages?,"['request_info', 'mortgage']",do you do mortgages?,mortgages/do you do
fold16,I call about my mortgages,['mortgage'],I call/my mortgages,mortgages/call
fold16,what savings accounts do you offer this year?,"['request_info', 'savings', 'account']",offer/savings accounts,savings accounts/offer
fold16,How much i earned this month,['how_much'],earned this month/How much,earned/How much/this month
fold16,what loans do you offer?,"['request_info', 'loan']",loans,what/loans/do you offer
fold16,It's about a loan,['loan'],loan,a loan
fold16,"No, you don't transfer me to operator","['deny', 'handoff']",No/you don't transfer me to operator,transfer me to operator/No
fold16,is it possible to speak with a real person?,"['handoff', 'request_info']",speak with a real person,speak with a real person
fold16,can I transfer more than 22000£ from my current account?,"['current', 'transfer_payment_deposit', 'account', 'more_higher_after']",current account/transfer more than 22000£,current account/transfer/more than 22000£
fold16,please tell me I have more than 100 dollars in my account?,"['account', 'balance', 'request_info', 'more_higher_after']",in my account/more than 100 dollars,account/more
fold16,Is there any limit to how much money I can transfer?,"['limits', 'transfer_payment_deposit', 'request_info']",money/how much/limit,how much/limit/transfer
fold16,What are my limits?,"['request_info', 'limits']",What are my limits?,limits
fold16,Is your overdraft cost varying? How much do you charge over 3 thousand dollars?,"['overdraft', 'how_much', 'fees_interests']",overdraft cost varying/How much do you charge over 3 thousand dollars,overdraft cost/How much
fold16,i want to set up a new overdraft,"['overdraft', 'make_open_apply_setup_get_activate', 'new']",new overdraft/set up,overdraft/new/set up
fold16,please change it to $800,['change'],$800/change,$800/change
fold16,Change my address from Chancery Lane 6 to N59LS.,['change'],Change my address/Chancery Lane 6/N59LS,N59LS/Change my address/Chancery Lane 6
fold16,How much is left on my account after that transaction to ane byerley?,"['balance', 'account', 'transfer_payment_deposit', 'how_much']",left on my account/How much,left on my account/How much/after that transaction
fold16,I can't see my card balance,"['wrong_notworking_notshowing', 'balance', 'card']",card balance/can't see,card balance/can't see
fold16,can i transfer 4816$ to muhamed theriot on June the 24th,"['transfer_payment_deposit', 'make_open_apply_setup_get_activate']",transfer/June the 24th/4816$/muhamed theriot,June the 24th/4816$/muhamed theriot/transfer
fold16,Can I open another current account under the same name kamaal waibel in your bank?,"['current', 'make_open_apply_setup_get_activate', 'account']",current account/open/under the same name,same name/open/current account
fold16,can you close the account i use to save money,"['cancel_close_leave_freeze', 'savings', 'account']",close/account,account/close
fold16,"If I open that account now, will it keep the same interest rates as my old account?","['make_open_apply_setup_get_activate', 'fees_interests', 'account']",interest rates/open/account,interest rates/account/old account/open
fold16,is there any fee if i pay by card?,"['fees_interests', 'card', 'request_info']",fee/pay by card,fee/pay by card
fold16,"no, thats not the correct time","['wrong_notworking_notshowing', 'deny']",thats not the correct time/no,no/not the correct time
fold16,the transfer to my current account was reverted,"['wrong_notworking_notshowing', 'current', 'transfer_payment_deposit', 'account']",current account/transfer/reverted,reverted/current account/transfer
fold16,I am fed up with this place. I want to leave right now,['cancel_close_leave_freeze'],fed up/want to leave,leave/right now
fold16,It is an international payment indeed,"['international', 'transfer_payment_deposit']",international payment,international/payment
fold16,That isn't the account I'm referring to,"['deny', 'account']",account,account
fold16,I don't know what it is,['dont_know'],don't know,don't know
fold16,I wouldn't know,['dont_know'],wouldn't know,I wouldn't know
fold16,top it up please,"['make_open_apply_setup_get_activate', 'transfer_payment_deposit']",top it up,please/top it up
fold16,I need a new card because the one I have is expiring soon,"['make_open_apply_setup_get_activate', 'card', 'new']",expiring soon/new card,expiring soon/new card
fold16,I wanted to top it up,"['make_open_apply_setup_get_activate', 'transfer_payment_deposit']",top it up,top it up
fold16,i was thinking about using my card,['card'],using my card,card
fold16,can i pay by card in any address?,"['card', 'transfer_payment_deposit', 'request_info']",any address/pay by card,any address/pay by card
fold16,"Yes, the 12 May",['affirm'],the 12 May/Yes,12 May/Yes
fold16,I can't make it on Saturday,['deny'],Saturday/can't make,can't make/Saturday
fold16,yeah there is another thing i want to talk about,['affirm'],another thing,talk about/yeah
fold16,"Yes, it still shows as pending","['affirm', 'wrong_notworking_notshowing']",Yes/pending,pending/Yes
fold16,"I would love to, but unfortunately the answer is no",['deny'],unfortunately,no
fold16,"No, it wasn't reverted","['wrong_notworking_notshowing', 'deny']",No/it wasn't reverted,wasn't reverted/No
fold16,Has my instalment money been received?,"['transfer_payment_deposit', 'request_info']",money/received/instalment,instalment money/received
fold16,I sent money to an existing payee but it didn't go through,"['wrong_notworking_notshowing', 'transfer_payment_deposit', 'existing']",existing payee/didn't go through,existing payee/sent money/didn't go through
fold16,Am I saving now I'm not commuting,['request_info'],commuting/saving,saving/not commuting
fold16,Where is it?,['request_info'],is it/Where,Where/is it
fold16,i did it but it seems that it is not completed yet,['wrong_notworking_notshowing'],not completed yet/did it,not completed
fold16,It's about an existing payee,['existing'],existing/payee,existing/payee
fold17,I want to hear that again,['repeat'],hear,hear that again
fold17,tell me how long it is,['how_long'],how long,how long
fold17,I am available for a meeting today in the period between 5:05 p.m. and 16 55 afternoon,['appointment'],meeting today/5:05 p.m.,today/between 5:05 p.m. and 16 55/available for a meeting
fold17,"The interest got decreased to 0.05 last month, this is outrageous!","['fees_interests', 'less_lower_before']",interest/0.05/decreased,interest/last month/decreased
fold17,The topup done this morning did not go through.,"['transfer_payment_deposit', 'wrong_notworking_notshowing']",topup/did not go through,did not go through/topup
fold17,The topup done this morning did not go through.,"['transfer_payment_deposit', 'wrong_notworking_notshowing']",morning/topup,did not go through/topup
fold17,"i will need to close my business account next 30th, can you help me out with this?","['account', 'business', 'cancel_close_leave_freeze']",next 30th/close my business account,close/next 30th/can you help me out/business account
fold17,cancel that standing order on Mar 2nd,"['standing_order', 'cancel_close_leave_freeze']",that standing order/on Mar 2nd/cancel,standing order/cancel
fold17,could you stop my standing orders for next month?,"['cancel_close_leave_freeze', 'standing_order']",standing orders/stop,next month/standing orders/stop
fold17,"Will be there in 2 days, bye",['end_call'],bye/2 days,bye
fold17,"sure, anytime before 6 40 morning","['acknowledge', 'less_lower_before']",anytime before 6 40 morning/sure,sure/anytime before 6 40 morning
fold17,"i know, I forgot where I put it, dont laugh","['lost_stolen', 'acknowledge']",i forgot where i put it/i know,i know/dont laugh/I forgot where I put it
fold17,"I received a cheque, now what do I do?","['cheque', 'request_info']",received/cheque/what do I do,received a cheque/what do I do
fold17,ill use a cheque,['cheque'],cheque,cheque
fold17,when will the debit card arrive to my address?,"['debit', 'arrival', 'card', 'when']",when/arrive to my address/debit card,debit card/address/arrive/when
fold17,"The transaction was rejected some weeks ago, but I'm still waiting for the refund.","['transfer_payment_deposit', 'wrong_notworking_notshowing', 'arrival', 'refund']",transaction was rejected/waiting for the refund,refund/transaction was rejected
fold17,"if I remember correctly, my credit card got stolen on Thursday, 16th November","['credit', 'card', 'lost_stolen']","credit card/stolen on Thursday, 16th November","got stolen/credit card/Thursday, 16th November"
fold17,I didn't forget it,"['lost_stolen', 'deny']",didn't forget,didn't
fold17,My credit payment was declined,"['wrong_notworking_notshowing', 'transfer_payment_deposit', 'credit']",was declined/My credit payment,payment was declined/credit
fold17,i already have a credit card,"['card', 'credit', 'existing']",credit card/i already have,already have/credit card
fold17,What additional public transport expenses have I incurred from Jan 15th to the 16th,"['request_info', 'transfer_payment_deposit', 'more_higher_after']",Jan 15th to the 16th/additional public transport expenses,Jan 15th to the 16th/public transport expenses/additional
fold17,how many transactions were there between the 11th August and the 13th Aug,"['how_much', 'transfer_payment_deposit']",how many transactions/between the 11th August and the 13th Aug,between the 11th August and the 13th Aug/how many transactions
fold17,What did I spend on newspaper on October,"['how_much', 'transfer_payment_deposit']",What did I spend/October/newspaper,spend/newspaper/October
fold17,How much did I spend on holiday last Friday?,"['transfer_payment_deposit', 'how_much']",last Friday/spend on holiday/How much,last Friday/How much
fold17,what time do you clear transfers?,"['transfer_payment_deposit', 'when']",clear transfers/what time,what time/clear transfers
fold17,when will my loan be approved?,"['when', 'loan']",when will my loan be approved?,loan/when
fold17,hello! good morning!! can i speak with a real person please?,"['greet', 'handoff']",can i speak with a real person please?/hello!,speak with a real person/hello/good morning
fold17,Good day,['greet'],Good day,Good day
fold17,I want to change pin on my debit card as soon as possible.,"['pin', 'change', 'debit', 'card']",change pin/debit card,debit card/pin/change
fold17,"The pin for my card is not the same as the one for my account, right?","['pin', 'account', 'card', 'request_info']",not the same as/pin/card/account,account/pin/right/card
fold17,"Many many thanks, can you then stop the payment of 92.03 dollars I made to anthropologie on June 22nd?","['transfer_payment_deposit', 'cancel_close_leave_freeze', 'thank']",Many many thanks/92.03 dollars/stop the payment/anthropologie/June 22nd,Many many thanks/June 22nd/anthropologie/stop the payment/92.03 dollars
fold17,thats so helpful! very appreciated!,['thank'],helpful,appreciated/helpful
fold17,Why do I have three debit cards linked to the same current account?,"['why', 'debit', 'card', 'current', 'account']",Why do I have three debit cards linked to the same current account?,same current account/Why/three debit cards
fold17,"Yes, it is a debit one","['debit', 'affirm']",Yes/debit,debit/Yes
fold17,Can I go to overdraft when withdrawing money via regular ATMs?,"['overdraft', 'withdrawal', 'request_info']",overdraft/withdrawing money,when withdrawing money/overdraft/regular ATMs
fold17,retire cash from an ATM,['withdrawal'],retire cash/ATM,ATM/retire cash
fold17,how can i apply for an international account?,"['international', 'make_open_apply_setup_get_activate', 'account', 'how']",how/apply for an international account,international/apply/account/how
fold17,How do I change the amount for that recurring debit to Telegraph?,"['change', 'direct_debit', 'how']",Telegraph/amount for that recurring debit/change,amount/recurring debit/Telegraph/change/How do I
fold17,how much did I spend on Snappy Snaps during the last month?,"['how_much', 'transfer_payment_deposit']",on Snappy Snaps/how much/spend/during the last month,spend/how much/Snappy Snaps/last month
fold17,Contactless payment did not work for me yesterday at Pret,"['contactless', 'transfer_payment_deposit', 'wrong_notworking_notshowing']",did not work/yesterday/Contactless payment/Pret,yesterday/Contactless payment/did not work/Pret
fold17,Will my direct debit be approved if I accidentally go over the overdraft limit?,"['overdraft', 'direct_debit', 'limits', 'request_info', 'more_higher_after']",direct debit/overdraft limit,overdraft limit/direct debit
fold17,the street showing in my direct debit is wrong,"['wrong_notworking_notshowing', 'direct_debit']",direct debit/street showing,direct debit/wrong
fold17,"No matter what I tried, contactless payments do not work via your stupid app, and I'd like to close the account.","['cancel_close_leave_freeze', 'contactless', 'account', 'transfer_payment_deposit', 'wrong_notworking_notshowing']",contactless payments/close the account/do not work,contactless payments do not work/close the account
fold17,without contact,['contactless'],without contact,contact/without
fold17,could it be before 6?,"['request_info', 'less_lower_before']",before 6,6/before
fold17,It was less than what I told you.,['less_lower_before'],what I told you/less,less than
fold17,"Since you cannot resolve this, I want to directly ask that refund from an agent.","['refund', 'handoff', 'make_open_apply_setup_get_activate']",refund,cannot resolve this/agent/refund
fold17,i needed to be refunded from some fees but i did not get the money back yet,"['refund', 'wrong_notworking_notshowing', 'fees_interests']",refunded/fees,refunded from some fees/did not get the money back
fold17,Why is my request on the savings account for a larger overdraft still pending?,"['wrong_notworking_notshowing', 'account', 'overdraft', 'why', 'more_higher_after', 'savings']",still pending/Why/larger overdraft/savings account,request/savings account/larger overdraft/pending/Why
fold17,Any reason for my card not working for online payments?,"['why', 'card', 'wrong_notworking_notshowing', 'transfer_payment_deposit']",card not working,card not working/online payments
fold17,"I have an appointment for saturday, 28 Feb 2015",['appointment'],"saturday, 28 Feb 2015/appointment","saturday, 28 Feb 2015/appointment"
fold17,i tried to cancel my appointment but it didn't work,"['cancel_close_leave_freeze', 'wrong_notworking_notshowing', 'appointment']",appointment/cancel,cancel/didn't work/appointment
fold17,can i take a 26 year mortgage?,"['mortgage', 'make_open_apply_setup_get_activate', 'request_info']",26 year mortgage,mortgage
